=== Motor Control + Encoder RPM Test (10ms) ===
730, 7.300, 24, 27270, 136.36
731, 7.310, 22, 27282, 163.64
732, 7.320, 19, 27286, 54.55
733, 7.330, 17, 27292, 81.82
734, 7.340, 15, 27298, 81.82
735, 7.350, 13, 27304, 81.82
736, 7.360, 12, 27309, 68.18
737, 7.370, 10, 27316, 95.45
738, 7.380, 8, 27320, 54.55
739, 7.390, 7, 27325, 68.18
740, 7.400, 6, 27327, 27.27
741, 7.410, 5, 27330, 40.91
742, 7.420, 4, 27333, 40.91
743, 7.430, 3, 27336, 40.91
744, 7.440, 2, 27336, 0.00
745, 7.450, 1, 27336, 0.00
746, 7.460, 1, 27336, 0.00
747, 7.470, 0, 27336, 0.00
748, 7.480, 0, 27336, 0.00
749, 7.490, 0, 27336, 0.00
750, 7.500, 0, 27336, 0.00
751, 7.510, 0, 27336, 0.00
752, 7.520, 0, 27336, 0.00
753, 7.530, 0, 27336, 0.00
754, 7.540, 1, 27336, 0.00
755, 7.550, 1, 27336, 0.00
756, 7.560, 2, 27336, 0.00
757, 7.570, 3, 27336, 0.00
758, 7.580, 4, 27336, 0.00
759, 7.590, 5, 27336, 0.00
760, 7.600, 6, 27336, 0.00
761, 7.610, 7, 27336, 0.00
762, 7.620, 8, 27336, 0.00
763, 7.630, 10, 27336, 0.00
764, 7.640, 12, 27336, 0.00
765, 7.650, 13, 27336, 0.00
766, 7.660, 15, 27336, 0.00
767, 7.670, 17, 27336, 0.00
768, 7.680, 19, 27336, 0.00
769, 7.690, 22, 27336, 0.00
770, 7.700, 24, 27336, 0.00
771, 7.710, 26, 27336, 0.00
772, 7.720, 29, 27336, 0.00
773, 7.730, 31, 27334, -27.27
774, 7.740, 34, 27334, 0.00
775, 7.750, 37, 27338, 54.55
776, 7.760, 40, 27337, -13.64
777, 7.770, 43, 27343, 81.82
778, 7.780, 46, 27346, 40.91
779, 7.790, 49, 27352, 81.82
780, 7.800, 52, 27359, 95.45
781, 7.810, 55, 27367, 109.09
782, 7.820, 59, 27373, 81.82
783, 7.830, 62, 27381, 109.09
784, 7.840, 66, 27393, 163.64
785, 7.850, 69, 27404, 150.00
786, 7.860, 73, 27416, 163.64
787, 7.870, 76, 27429, 177.27
788, 7.880, 80, 27443, 190.91
789, 7.890, 84, 27458, 204.55
790, 7.900, 88, 27474, 218.18
791, 7.910, 91, 27492, 245.45
792, 7.920, 95, 27511, 259.09
793, 7.930, 99, 27529, 245.45
794, 7.940, 103, 27550, 286.36
795, 7.950, 107, 27572, 300.00
796, 7.960, 111, 27594, 300.00
797, 7.970, 115, 27617, 313.64
798, 7.980, 119, 27642, 340.91
799, 7.990, 123, 27667, 340.91
800, 8.000, 127, 27694, 368.18
801, 8.010, 131, 27721, 368.18
802, 8.020, 135, 27751, 409.09
803, 8.030, 139, 27781, 409.09
804, 8.040, 143, 27813, 436.36
805, 8.050, 147, 27844, 422.73
806, 8.060, 151, 27878, 463.64
807, 8.070, 155, 27909, 422.73
808, 8.080, 159, 27945, 490.91
809, 8.090, 163, 27984, 531.82
810, 8.100, 166, 28025, 559.09
811, 8.110, 170, 28061, 490.91
812, 8.120, 174, 28100, 531.82
813, 8.130, 178, 28140, 545.45
814, 8.140, 181, 28183, 586.36
815, 8.150, 185, 28224, 559.09
816, 8.160, 188, 28271, 640.91
817, 8.170, 192, 28314, 586.36
818, 8.180, 195, 28361, 640.91
819, 8.190, 199, 28409, 654.55
820, 8.200, 202, 28457, 654.55
821, 8.210, 205, 28507, 681.82
822, 8.220, 208, 28557, 681.82
823, 8.230, 211, 28609, 709.09
824, 8.240, 214, 28662, 722.73
825, 8.250, 217, 28715, 722.73
826, 8.260, 220, 28769, 736.36
827, 8.270, 223, 28824, 750.00
828, 8.280, 225, 28878, 736.36
829, 8.290, 228, 28935, 777.27
830, 8.300, 230, 28992, 777.27
831, 8.310, 232, 29050, 790.91
832, 8.320, 235, 29108, 790.91
833, 8.330, 237, 29168, 818.18
834, 8.340, 239, 29230, 845.45
835, 8.350, 241, 29293, 859.09
836, 8.360, 242, 29356, 859.09
837, 8.370, 244, 29419, 859.09
838, 8.380, 246, 29484, 886.36
839, 8.390, 247, 29544, 818.18
840, 8.400, 248, 29612, 927.27
841, 8.410, 249, 29678, 900.00
842, 8.420, 250, 29745, 913.64
843, 8.430, 251, 29812, 913.64
844, 8.440, 252, 29882, 954.55
845, 8.450, 253, 29949, 913.64
846, 8.460, 253, 30018, 940.91
847, 8.470, 254, 30083, 886.36
848, 8.480, 254, 30152, 940.91
849, 8.490, 254, 30222, 954.55
850, 8.500, 255, 30292, 954.55
851, 8.510, 254, 30361, 940.91
852, 8.520, 254, 30430, 940.91
853, 8.530, 254, 30501, 968.18
854, 8.540, 253, 30571, 954.55
855, 8.550, 253, 30641, 954.55
856, 8.560, 252, 30709, 927.27
857, 8.570, 251, 30779, 954.55
858, 8.580, 250, 30850, 968.18
859, 8.590, 249, 30920, 954.55
860, 8.600, 248, 30992, 981.82
861, 8.610, 247, 31063, 968.18
862, 8.620, 246, 31132, 940.91
863, 8.630, 244, 31203, 968.18
864, 8.640, 242, 31272, 940.91
865, 8.650, 241, 31341, 940.91
866, 8.660, 239, 31413, 981.82
867, 8.670, 237, 31481, 927.27
868, 8.680, 235, 31550, 940.91
869, 8.690, 232, 31620, 954.55
870, 8.700, 230, 31688, 927.27
871, 8.710, 228, 31757, 940.91
872, 8.720, 225, 31823, 900.00
873, 8.730, 223, 31890, 913.64
874, 8.740, 220, 31958, 927.27
875, 8.750, 217, 32024, 900.00
876, 8.760, 214, 32089, 886.36
877, 8.770, 211, 32154, 886.36
878, 8.780, 208, 32218, 872.73
879, 8.790, 205, 32280, 845.45
880, 8.800, 202, 32343, 859.09
881, 8.810, 199, 32406, 859.09
882, 8.820, 195, 32468, 845.45
883, 8.830, 192, 32527, 804.55
884, 8.840, 188, 32586, 804.55
885, 8.850, 185, 32647, 831.82
886, 8.860, 181, 32706, 804.55
887, 8.870, 178, 32763, 777.27
888, 8.880, 174, 32818, 750.00
889, 8.890, 170, 32875, 777.27
890, 8.900, 166, 32932, 777.27
891, 8.910, 163, 32984, 709.09
892, 8.920, 159, 33036, 709.09
893, 8.930, 155, 33085, 668.18
894, 8.940, 151, 33136, 695.45
895, 8.950, 147, 33185, 668.18
896, 8.960, 143, 33234, 668.18
897, 8.970, 139, 33282, 654.55
898, 8.980, 135, 33327, 613.64
899, 8.990, 131, 33372, 613.64
900, 9.000, 127, 33417, 613.64
901, 9.010, 123, 33456, 531.82
902, 9.020, 119, 33501, 613.64
903, 9.030, 115, 33541, 545.45
904, 9.040, 111, 33581, 545.45
905, 9.050, 107, 33619, 518.18
